id,equip_coordonnees,inst_numero,inst_nom,equip_type_name,equip_type_famille,aps_name,equip_acc_libre,equip_url,inst_adresse,new_code,equip_prop_nom,equip_gest_type,inst_acc_handi_bool
6658,"{'lon': 4.867014, 'lat': 43.882705}",I130270004,COMPLEXE SPORTIF COUBERTIN,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,AV PIERRE DE COUBERTIN,13027,,Commune,true
6660,"{'lon': 5.242372, 'lat': 43.413629}",I131020002,COMPLEXE SPORTIF HIDALGO,Piste de padel,Salle ou terrain spécialisé,['Padel'],false,,BOULEVARD CHARLES DE GAULLE,13102,,Commune,false
6661,"{'lon': 4.66179, 'lat': 43.80989}",I131080001,STADE DE LA PROVENCALE,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,BOULEVARD ALPHONSE DAUDET,13108,,Commune,false
6662,"{'lon': 4.6628, 'lat': 43.8198}",I131080007,COMPLEXE RENE CASSIN,Dojo / Salle d'arts martiaux,Salle de combat,"['Aikido / Aikibudo / Budo', 'Judo / Jujitsu / Taïso']",false,,ROUTE DE MEZOARGUES,13108,,Commune,true
6663,"{'lon': 5.42969, 'lat': 43.23734}",I132090010,TENNIS CLUB PHOCEEN LUMINY,Court de tennis,Court de tennis,['Tennis'],false,,RUE HENRI COCHET,13209,,Association(s),false
6664,"{'lon': 5.40927, 'lat': 43.33909}",I132130021,COMPLEXE SPORTIF SAINT JEROME,Court de tennis,Court de tennis,['Tennis'],false,,AVENUE DE L'ESCADRILLE NORMANDIE NIEMEN,13213,,Etablissement Public,true
7188,"{'lon': 5.441665, 'lat': 43.528209}",I130010023,CLUB PROVENCE TIR,Pas de tir à la cible,Pas de tir,['Carabine (hors 300m) / Pistolet / Plateaux'],false,,27 BOULEVARD DE LA REPUBLIQUE/TRAVERSE THIBAUD,13001,,Etablissement privé commercial,false
7189,"{'lon': 5.438547, 'lat': 43.534442}",I130010049,COMPLEXE SPORTIF DU ROCHER DU DRAGON,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,ALLEE DES MUSICIENS,13001,,Commune,true
7190,"{'lon': 5.39313, 'lat': 43.50484}",I130010131,STADE MARIUS REQUIER,Terrain de handball,Terrain extérieur de petits jeux collectifs,"['Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,AV ALBERT COUTON LES MILLES,13001,,Commune,true
7191,"{'lon': 4.636418, 'lat': 43.694336}",I130040006,COMPLEXE VERONIQUE ANGELIN,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)']",true,,RUE VINCENT SCOTTO,13004,,Commune,false
7192,"{'lon': 4.6101790000000005, 'lat': 43.685789}",I130040010,COMPLEXE PHILIPPE ROUGET,Court de tennis,Court de tennis,['Tennis'],false,,RUE DE PSKOV QUARTIER DE TRINQUETAILLE,13004,,Commune,false
7193,"{'lon': 4.71754, 'lat': 43.646052}",I130040018,STADE DAUDET,Bassin d'exercices aquatiques,Equipement d'activités de forme et de santé,['Baignade loisirs'],,,RUE FERNAND LEGER,13004,,Commune,false
7194,"{'lon': 5.73611, 'lat': 43.41242}",I130040025,STADE MICHEL CAVOUCLIS,Court de tennis,Court de tennis,['Tennis'],false,,HAMEAU SALIN DE GIRAUD,13004,,Commune,false
7195,"{'lon': 4.635465, 'lat': 43.706385}",I130040041,MAISON CENTRALE D'ARLES,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,2 RUE JOSEPH SEGUIN RD35,13004,,Etat,true
7196,"{'lon': 5.39764, 'lat': 43.43199}",I130150007,Oxylane Village,Salle de gymnastique sportive,Salle ou terrain spécialisé,['Activités de forme et de santé'],false,,RN8  LA PETITE BASTIDE,13015,,Etablissement privé commercial,true
7197,"{'lon': 5.532799, 'lat': 43.230145}",I130220012,COMPLEXE SPORTIF DES GORGUETTES,Aire de saut,Equipement d'athlétisme,['Saut'],false,,avenue des Gorguettes,13022,,Commune,false
7198,"{'lon': 5.6122, 'lat': 43.1742}",I130280014,BASE NAUTIQUE MUNICIPALE,Port de plaisance,Site d'activités aquatiques et nautiques,"['Plongée subaquatique (Plongée libre)', 'Pêche sous marine']",true,,NOUVEAU PORT DE PLAISANCE,13028,,Commune,true
7199,"{'lon': 5.19512, 'lat': 43.5553}",I130370004,COMPLEXE STE ROSALIE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,QUARTIER STE ROSALIE,13037,,Commune,false
7200,"{'lon': 4.9436, 'lat': 43.4396}",I130390010,TENNIS CLUB SAINT SAUVEUR,Court de tennis,Court de tennis,['Tennis'],false,,QUARTIER ST SAUVEUR,13039,,Commune,false
7201,"{'lon': 5.46067, 'lat': 43.45999}",I130410008,COMPLEXE FONTVENELLE,Terrain mixte,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Rugby à 15 / Rugby à 7']",false,,QUARTIER FONTVENELLE,13041,,Commune,true
7202,"{'lon': 4.93484, 'lat': 43.59209}",I130470006,COMPLEXE SPORTIF O.ARCELLI,Pas de tir à l'arc,Pas de tir,"[""Tir à l'arc""]",false,,AVENUE DES GINESTES ENTRESSEN,13047,,Commune,false
7203,"{'lon': 5.242469, 'lat': 43.410996}",I130540023,COMPLEXE  SPORTIF ET CULTUREL AIRBUS HELICOPTER,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,CHEMIN PLAINE NOTRE DAME,13054,,Etablissement privé commercial,true
7204,"{'lon': 4.99590665102, 'lat': 43.4124935203}",I130770005,COMPLEXE SPORTIF FRANCOIS BILLOUX,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,Rue Francois Billoux,13077,,Commune,false
7205,"{'lon': 4.79955, 'lat': 43.39499}",I130780003,COMPLEXE SPORTIF GEORGES TABERNER,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,AVENUE GEORGES GABRIELLI,13078,,Commune,true
7206,"{'lon': 5.23234, 'lat': 43.48951}",I130810013,CENTRE D'ANIMATION MUNICIPAL,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Danses par Couple (Danses de compétition)']",false,,BD JEUNES,13081,,Association(s),true
7207,"{'lon': 5.32595, 'lat': 43.65417}",I130820002,COMPLEXE SPORTIF DES GARRIGUES,Dojo / Salle d'arts martiaux,Salle de combat,"['Aikido / Aikibudo / Budo', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,ROUTE DE SAINT CANNAT,13082,,Commune,true
7208,"{'lon': 5.61897, 'lat': 43.48227}",I130870009,TENNIS DES CYPRES,Court de tennis,Court de tennis,['Tennis'],true,,CHEMIN DES CYPRES,13087,,Commune,true
7209,"{'lon': 4.94292, 'lat': 43.83714}",I130890002,PARC COMMUNAL DU CHATEAU,Court de tennis,Court de tennis,['Tennis'],true,,RUE LECLERC,13089,,Commune,true
7210,"{'lon': 4.4324, 'lat': 43.45288}",I130960004,COMPLEXE SPORTIF MARIUS AILLET,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Expression gymnique', 'Gymnastique Artistique', 'Gymnastique Aérobic', 'Gymnastique Rythmique', 'Gymnastique volontaire']",false,,RUE ROGER DELAGNES,13096,,Commune,true
7211,"{'lon': 5.099725, 'lat': 43.331178}",I131040007,CLUB DE TENNIS,Court de tennis,Court de tennis,['Tennis'],false,,AVENUE DES MICOCOULIERS Parc du grand vallat,13104,,Association(s),true
7212,"{'lon': 5.37276084639, 'lat': 43.4060406486}",I131060006,STADE PIERRE BECHINI,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,Avenue du 8 Mai 1945,13106,,Commune,false
7213,"{'lon': 4.6622, 'lat': 43.8094}",I131080001,STADE DE LA PROVENCALE,Stade d’athlétisme,Equipement d'athlétisme,"['Course sur piste', 'Lancer', 'Saut']",false,,BOULEVARD ALPHONSE DAUDET,13108,,Commune,false
7214,"{'lon': 5.33857, 'lat': 43.53213}",I131140001,L'ARCHE DE MONE,Carrière de dressage/rond de longe,Equipement équestre,['Dressage'],false,,1350 CHEMIN DES VENCES,13114,,Etablissement privé commercial,false
7215,"{'lon': 5.2491, 'lat': 43.4422}",I131170006,COSEC CARPENTIER,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,AV PAUL GUIGOU,13117,,Commune,false
7216,"{'lon': 5.273, 'lat': 43.4261}",I131170010,COSEC MAURICE PIOT,Salle de danse,Salle ou terrain spécialisé,['Autres Danses'],false,,AV RHIN ET DANUBE,13117,,Commune,true
7217,"{'lon': 5.3828, 'lat': 43.2959}",I132010006,LYCEE THIERS,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,5 PLACE DU LYCEE,13201,,Etablissement Public,true
7218,"{'lon': 5.38058906794, 'lat': 43.3093989602}",I132030005,COMPLEXE SPORTIF DU BD NATIONAL,Salle multisports (gymnase),Salle multisports,"['Boxe Anglaise', 'Judo / Jujitsu / Taïso', 'Kick boxing / Cardio KB / Kick boxing light / KB Défense']",false,,182 BD NATIONAL,13203,FARSY,Association(s),false
7219,"{'lon': 5.391765, 'lat': 43.27085}",I132080005,Prado Squash Club 1,Salle ou terrain de squash,Salle ou terrain spécialisé,['Squash'],false,,26 Boulevard michelet,13208,,Association(s),false
7220,"{'lon': 5.366359, 'lat': 43.2358}",I132080030,Centre équestre Marseille Pastré,Manège,Equipement équestre,"['Concours complet', 'Equitation']",false,,33 traverse de carthage,13208,,Etablissement privé commercial,true
7221,"{'lon': 5.38799, 'lat': 43.25804}",I132080058,COMPLEXE SPORTIF JEAN BOUIN,Dojo / Salle d'arts martiaux,Salle de combat,"['Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,65 avenue clot bey,13208,,Commune,false
7222,"{'lon': 5.3944, 'lat': 43.26261}",I132080068,SETSQUASH,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Activités de forme et de santé'],false,http://www.setsquash.com,265 AVENUE DE MAZARGUES,13208,,Etablissement privé commercial,false
7223,"{'lon': 5.332583, 'lat': 43.210417}",I132080074,MER MEDITERANNEE SITES DE PLONGEE ILE MAÏRE,Site de plongée,Site d'activités aquatiques et nautiques,"[""Plongée d'exploration / Photographie subaquatique"", 'Plongée en apnée', 'Plongée subaquatique (Plongée libre)', 'Pêche sous marine']",true,,,13208,,Etat,false
7224,"{'lon': 5.413029, 'lat': 43.233269}",I132090001,CENTRE PENITENTIAIRE DES BAUMETTES,Salle de boxe,Salle de combat,['Boxe Anglaise'],false,,239 CHEMIN MORGIOU,13209,,Etat,false
7225,"{'lon': 5.424, 'lat': 43.28462}",I132100012,COMPLEXE SPORTIF LEDEUC,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,282 BOULEVARD MIREILLE LAUZE,13210,,Commune,true
7226,"{'lon': 5.43407, 'lat': 43.27952}",I132100021,TENNIS CLUB QUEIREL ST LOUP,Court de tennis,Court de tennis,['Tennis'],false,,88 BD QUEIREL,13210,,Association(s),false
7227,"{'lon': 5.41277, 'lat': 43.30056}",I132120037,COLLEGE DARIUS MILHAUD,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,30 BOULEVARD LOUIS ARMAND,13212,,Département,true
7228,"{'lon': 5.45169, 'lat': 43.31007}",I132120045,TENNIS LA GENETIERE,Court de tennis,Court de tennis,['Tennis'],false,,BD DE LA MARNE,13212,,Commune,false
7229,"{'lon': 5.35936, 'lat': 43.36485}",I132150012,COMPLEXE SPORTIF DE L'HERMITAGE,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,12 RUE  FORTUNE CHAILLAN,13215,,Commune,true
7230,"{'lon': 5.3774, 'lat': 43.343064}",I132150014,COMPLEXE SPORTIF ROGER COUDERC ET STADE SAINT JOSEPH,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,23 BOULEVARD SIMON BOLIVAR,13215,,Commune,true
7284,"{'lon': 5.45223, 'lat': 43.51776}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Danses par Couple (Danses de compétition)']",false,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
7285,"{'lon': 5.428, 'lat': 43.2377}",I132090011,COSEC de la Faculté des Sciences du Sport de Luminy,Salle de gymnastique sportive,Salle ou terrain spécialisé,"['Expression gymnique', 'Gymnastique Artistique', 'Gymnastique Rythmique', 'Trampoline / Double mini-tramp']",false,,163 Avenue de Luminy,13209,,Commune,true
7286,"{'lon': 5.457755, 'lat': 43.52701}",I130010119,LYCEE MILITAIRE,Salle d'escrime,Salle ou terrain spécialisé,['Escrime (Epée / Fleuret / Sabre )'],false,,13 boulevard des poilus,13001,,Etat,false
9599,"{'lon': 5.438547, 'lat': 43.534442}",I130010049,COMPLEXE SPORTIF DU ROCHER DU DRAGON,Aire de saut,Equipement d'athlétisme,['Saut'],false,,ALLEE DES MUSICIENS,13001,,Commune,true
9600,"{'lon': 5.3909, 'lat': 43.50437}",I130010131,STADE MARIUS REQUIER,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,AV ALBERT COUTON LES MILLES,13001,,Commune,true
9601,"{'lon': 5.45855199482, 'lat': 43.5106295068}",I130010160,GYMNASE DU LYCEE EMILE ZOLA,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,Avenue de la Cible,13001,,Région,true
9602,"{'lon': 5.64551, 'lat': 43.36999}",I130070004,COMPLEXE SPORTIF DES ARTAUDS,Salles polyvalentes / des fêtes / non spécialisées,Salle non spécialisée,"['Activités de forme et de santé', 'Autres Danses', 'Gymnastique volontaire', 'Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan']",false,,AV DES ARTAUDS,13007,,Commune,true
9603,"{'lon': 5.35207182169, 'lat': 43.447212096}",I130190006,COMPLEXE SPORTIF RAYMOND MARTIN,Bassin ludique de natation,Bassin de natation,['Baignade loisirs'],,,Avenue Raymond Martin,13019,,Commune,false
9604,"{'lon': 4.8691, 'lat': 43.8828}",I130270012,CENTRE NAUTIQUE,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,AV PIERRE DE COUBERTIN,13027,,Commune,false
9605,"{'lon': 4.868944, 'lat': 43.881651}",I130270014,TENNIS CLUB,Mur de tennis,Mur et fronton,['Tennis'],false,,441 AV J.MERMOZ,13027,,Commune,false
9607,"{'lon': 4.834385, 'lat': 43.843096}",I130360005,COMPLEXE SPORTIF ANDRE GROSFILS,Court de tennis,Court de tennis,['Tennis'],false,,ROUTE DE GRAVESON,13036,,Commune,true
9608,"{'lon': 5.55373, 'lat': 43.4522}",I130400001,COMPLEXE SPORTIF SAINT FRANCOIS,Court de tennis,Court de tennis,['Tennis'],true,,CHEMIN SAINT FRANCOIS,13040,,Commune,true
9609,"{'lon': 5.621685, 'lat': 43.286178}",I130420011,ESPACE GIRALDI,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,244 Avenue Cesar Baldaccini,13042,,Association(s),true
9610,"{'lon': 4.4324, 'lat': 43.45288}",I130960004,COMPLEXE SPORTIF MARIUS AILLET,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Badminton', 'Jeu de volant', 'Basket-Ball', 'Gymnastique Aérobic', 'Gymnastique Rythmique', 'Gymnastique volontaire', 'Handball / Mini hand / Handball de plage', 'Tennis de table']",false,,RUE ROGER DELAGNES,13096,,Commune,true
9611,"{'lon': 4.83818, 'lat': 43.79135}",I131000016,TENNIS MUNICIPAUX,Court de tennis,Court de tennis,['Tennis'],false,,rue bertrand dauvin,13100,,Association(s),true
9612,"{'lon': 5.10065, 'lat': 43.64938}",I131030012,COMPLEXE MUNICIPAL DES CANOURGUES,Salle de boxe,Salle de combat,['Boxe Anglaise'],false,,RUE ROBERT SCHUMAN,13103,,Commune,true
9613,"{'lon': 4.6621, 'lat': 43.8094}",I131080001,STADE DE LA PROVENCALE,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,BOULEVARD ALPHONSE DAUDET,13108,,Commune,false
9614,"{'lon': 5.2762, 'lat': 43.4302}",I131170004,PARC DU GRIFFON,Court de tennis,Court de tennis,['Tennis'],false,,ROND POINT DU GRIFFON,13117,,Association(s),false
9615,"{'lon': 5.23021, 'lat': 43.1996}",I132080077,"MER MEDITERANNEE SITES DE PLONGEE ""EPAVES""",Site de plongée,Site d'activités aquatiques et nautiques,"[""Plongée d'exploration / Photographie subaquatique"", 'Plongée en apnée', 'Plongée subaquatique (Plongée libre)', 'Pêche sous marine']",true,,,13208,,Etat,false
9616,"{'lon': 5.422777, 'lat': 43.26577}",I132090002,COMPLEXE SAINT TRONC REGNY,Court de tennis,Court de tennis,['Tennis'],false,,2 TRAVERSE REGNY,13209,,Commune,true
9617,"{'lon': 5.49369, 'lat': 43.301476}",I132110009,TENNIS PARK DE MARSEILLE,Court de tennis,Court de tennis,['Tennis'],false,,CHEMIN  DES ACCATES,13211,,Association(s),false
9618,"{'lon': 5.425443, 'lat': 43.312718}",I132120029,COMPLEXE SPORTIF BOIS LUZY,Aire de lancer,Equipement d'athlétisme,['Lancer'],false,,39 TRAVERSE DE L AIGUILLETTE,13212,,Commune,true
9619,"{'lon': 5.379912, 'lat': 43.351837}",I132140001,CENTRE SPORTIF DEPARTEMENTAL DE FONTAINIEU,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",true,,75 CHEMIN DE FONTAINIEU QUARTIER SAINT JOSEPH,13214,,Département,false
9620,"{'lon': 5.391471, 'lat': 43.324328}",I132140038,STADE GEORGES PHILIBERT,Court de tennis,Court de tennis,['Tennis'],false,,CHEMIN DE SAINTE MARTHE,13214,,Commune,true
9709,"{'lon': 5.433753, 'lat': 43.511791}",I130010087,COLLEGE DE LA NATIVITE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,8 RUE JEAN ANDREANI,13001,,Etablissement d'enseignement privé,true
12100,"{'lon': 5.451423, 'lat': 43.512755}",I130010126,COMPLEXE SPORTIF RUOCCO ANGARI,Salle de danse,Salle ou terrain spécialisé,"['Danses par Couple (Danses de compétition)', 'Gymnastique volontaire', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...']",false,,AV GASTON BERGER,13001,,Commune,true
12101,"{'lon': 5.467373, 'lat': 43.525342}",I130010134,COMPLEXE SPORTIF GEORGES CARCASSONNE,Terrain de football,Terrain de grands jeux,"['Football / Football en salle (Futsal)', 'Pétanque et jeu provencal', 'Sports boules']",false,,avenue des déportés de la résistance aixoise,13001,,Commune,true
12102,"{'lon': 5.64581, 'lat': 43.37}",I130070004,COMPLEXE SPORTIF DES ARTAUDS,Dojo / Salle d'arts martiaux,Salle de combat,"['Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Tai chi chuan / Chi gong']",false,,AV DES ARTAUDS,13007,,Commune,true
12103,"{'lon': 5.630143, 'lat': 43.222912}",I130230006,TENNIS CLUB,Piste de padel,Salle ou terrain spécialisé,['Padel'],false,,AVENUE EUGENE JULIEN,13023,,Commune,true
12104,"{'lon': 5.6323, 'lat': 43.19643}",I130280008,TENNIS CLUB MUNICIPAL,Court de tennis,Court de tennis,['Tennis'],false,,Avenue Leo Lagrange,13028,,Association(s),false
12106,"{'lon': 4.995383, 'lat': 43.501071}",I130470017,COMPLEXE SPORTIF DU CEC LES HEURES CLAIRES,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,"['Haltérophilie / Force athlétique', 'Musculation']",false,,LES HEURES CLAIRES,13047,,Commune,false
12107,"{'lon': 5.042521, 'lat': 43.39933}",I130560004,PARC DES SPORTS FLORIAN AURELIO,Court de tennis,Court de tennis,['Tennis'],false,,allée pablo picasso,13056,,Commune,true
12108,"{'lon': 5.522042, 'lat': 43.635117}",I130590002,TENNIS CLUB,Court de tennis,Court de tennis,['Tennis'],false,,La Plaine,13059,,Association(s),true
12109,"{'lon': 5.498077, 'lat': 43.47114}",I130600001,COMPLEXE SPORTIF SAINTE BARBE,Court de tennis,Court de tennis,['Tennis'],false,,CHEMIN DU STADE,13060,,Commune,true
12110,"{'lon': 5.31251, 'lat': 43.40947}",I130710022,COMPLEXE SPORTIF FERNAND SUMEIRE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",true,,CHEMIN DE LA FERME,13071,,Commune,true
12111,"{'lon': 4.99222666025, 'lat': 43.4185489169}",I130770006,COMPLEXE SPORTIF JEAN CHRISTOPHE UNIA,Court de tennis,Court de tennis,['Tennis'],false,,Avenue de la Provence,13077,,Commune,false
12112,"{'lon': 5.030026, 'lat': 43.550803}",I130920017,LE PARC DES SPORTS,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,ALLEE DES CIGOGNES,13092,,Commune,true
12113,"{'lon': 4.4324, 'lat': 43.45288}",I130960004,COMPLEXE SPORTIF MARIUS AILLET,Terrain de volley-ball,Terrain extérieur de petits jeux collectifs,['Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley'],false,,RUE ROGER DELAGNES,13096,,Commune,true
