id,equip_coordonnees,inst_numero,inst_nom,equip_type_name,equip_type_famille,aps_name,equip_acc_libre,equip_url,inst_adresse,new_code,equip_prop_nom,equip_gest_type,inst_acc_handi_bool
2177,"{'lon': 5.378577, 'lat': 43.491026}",I130010014,ENTE:ECOLE NATIONALE DES TECHNICIENS DE L'EQUIPEMENT,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,680 RUE ALBERT EINSTEIN Pôle d'activité d'Aix en Provence,13001,,Etat,true
2194,"{'lon': 5.3827, 'lat': 43.2964}",I132010006,LYCEE THIERS,Multisports/City-stades,Multisports/City-stades,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,5 PLACE DU LYCEE,13201,,Etablissement privé commercial,true
2207,"{'lon': 5.353336, 'lat': 43.341331}",I132150009,LYCEE SAINT EXUPERY,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,529 CHEMIN DE LA MADRAGUE VILLE,13215,,Région,true
2272,"{'lon': 5.45242, 'lat': 43.517830000000004}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
2273,"{'lon': 5.469689, 'lat': 43.516916}",I130010102,INSTALLATIONS SPORTIVES ECOLE DU VAL ST ANDRE,Multisports/City-stades,Multisports/City-stades,"['Badminton', 'Jeu de volant']",false,,75 Rue  Edmond Michelet,13001,,Commune,false
2596,"{'lon': 5.437837, 'lat': 43.284868}",I132110045,LYCEE DES METIERS RENE CAILLIE,Salle multisports (gymnase),Salle multisports,"['Ballon au poing', 'Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,173 Boulevard de Saint Loup,13211,,Etablissement Public,true
2600,"{'lon': 5.3829, 'lat': 43.2787}",I132080011,LYCEE PERIER,Salle de boxe,Salle de combat,"['Boxe Anglaise', 'Gymnastique volontaire']",false,,270 Rue paradis,13208,,Etablissement Public,false
2601,"{'lon': 5.3846, 'lat': 43.2621}",I132080027,LYCEE DAUMIER,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,46 avenue Clot Bey,13208,,Etablissement Public,true
5820,"{'lon': 5.413029, 'lat': 43.233269}",I132090001,CENTRE PENITENTIAIRE DES BAUMETTES,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,239 CHEMIN MORGIOU,13209,,Etat,false
5903,"{'lon': 5.45918, 'lat': 43.52625}",I130010119,LYCEE MILITAIRE,Stade d’athlétisme,Equipement d'athlétisme,"['Course sur piste', 'Lancer', 'Saut']",false,,13 boulevard des poilus,13001,,Etat,false
6415,"{'lon': 5.4519400000000005, 'lat': 43.517830000000004}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
7217,"{'lon': 5.3828, 'lat': 43.2959}",I132010006,LYCEE THIERS,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,5 PLACE DU LYCEE,13201,,Etablissement Public,true
7224,"{'lon': 5.413029, 'lat': 43.233269}",I132090001,CENTRE PENITENTIAIRE DES BAUMETTES,Salle de boxe,Salle de combat,['Boxe Anglaise'],false,,239 CHEMIN MORGIOU,13209,,Etat,false
7227,"{'lon': 5.41277, 'lat': 43.30056}",I132120037,COLLEGE DARIUS MILHAUD,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,30 BOULEVARD LOUIS ARMAND,13212,,Département,true
7284,"{'lon': 5.45223, 'lat': 43.51776}",I130010019,Université Aix Marseille - CENTRE SPORTIF ET UNIVERSITAIRE,Salle de danse,Salle ou terrain spécialisé,"['Autres Danses', 'Danses par Couple (Danses de compétition)']",false,,35 AVENUE JULES FERRY,13001,,Etablissement Public,true
7286,"{'lon': 5.457755, 'lat': 43.52701}",I130010119,LYCEE MILITAIRE,Salle d'escrime,Salle ou terrain spécialisé,['Escrime (Epée / Fleuret / Sabre )'],false,,13 boulevard des poilus,13001,,Etat,false
9601,"{'lon': 5.45855199482, 'lat': 43.5106295068}",I130010160,GYMNASE DU LYCEE EMILE ZOLA,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,Avenue de la Cible,13001,,Région,true
9709,"{'lon': 5.433753, 'lat': 43.511791}",I130010087,COLLEGE DE LA NATIVITE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,8 RUE JEAN ANDREANI,13001,,Etablissement d'enseignement privé,true
15148,"{'lon': 5.4611170291899995, 'lat': 43.5100537061}",I130010160,GYMNASE DU LYCEE EMILE ZOLA,Salle de danse,Salle ou terrain spécialisé,['Autres Danses'],false,,Avenue de la Cible,13001,,Région,true
15185,"{'lon': 5.15417, 'lat': 43.63524}",I130690006,L'ecole de la gare,Terrain de handball,Terrain extérieur de petits jeux collectifs,,,,Avenue Frédéric Mistral,13069,,,true
15200,"{'lon': 5.371161, 'lat': 43.31423}",I132030017,LYCEE PROFESSIONNEL LE CHATELIER,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],false,,108 Avenue Roger Salengro,13203,,Etablissement Public,true
15201,"{'lon': 5.3786, 'lat': 43.291}",I132060016,LYCEE MONTGRAND,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,13 R MONTGRAND,13206,,Etablissement Public,true
15204,"{'lon': 5.3795, 'lat': 43.2407}",I132080045,LYCEE MARSEILLEVEYRE,Stade d’athlétisme,Equipement d'athlétisme,['Course sur piste'],false,,83 TRAVERSE PARAGON,13208,,Commune,true
15215,"{'lon': 4.631, 'lat': 43.6831}",I130040048,COLLEGE FREDERIC MISTRAL,Multisports/City-stades,Multisports/City-stades,['Handball / Mini hand / Handball de plage'],false,,2 Esplanade de la laïcité BP 186,13004,,Département,true
15216,"{'lon': 5.03028, 'lat': 43.79331}",I130670013,COLLEGE MONT SAUVY,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,AVENUE LIEUTENANT COLONEL NOEL REYNAUD,13067,,EPCI,true
15217,"{'lon': 5.272151, 'lat': 43.424868}",I131170037,LYCEE JEAN MONNET,Salle d'haltérophilie,Salle ou terrain spécialisé,['Musculation'],false,,AVENUE RHIN DANUBE,13117,,Etablissement Public,true
15218,"{'lon': 5.399247, 'lat': 43.30153}",I132040001,LYCEE MICHELET,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,21 Avenue marechal foch,13204,,Etablissement Public,true
15224,"{'lon': 5.4361, 'lat': 43.2934}",I132110020,ECOLE MIXTE DE LA GROGNARDE,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,BD SOULT,13211,,Commune,false
15225,"{'lon': 5.4193, 'lat': 43.3133}",I132120006,LYCEE PROFESSIONNEL BLAISE PASCAL,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,49 Traverse Capron,13212,,Région,true
15380,"{'lon': 5.364027, 'lat': 43.372987}",I132150048,Ecole Mixte St Antoine Palanque,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,Chemin de Lamartine,13215,,Commune,true
16298,"{'lon': 5.105, 'lat': 43.6256}",I131030015,ECOLE PRIMAIRE DE LURIAN,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Course sur piste', 'Saut']",false,,chemin de lurian,13103,,Commune,false
16321,"{'lon': 5.413029, 'lat': 43.233269}",I132090001,CENTRE PENITENTIAIRE DES BAUMETTES,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,239 CHEMIN MORGIOU,13209,,Etat,false
16327,"{'lon': 5.484679, 'lat': 43.289736}",I132110004,ETABLISSEMENT PENITENTIAIRE POUR MINEURS,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,"['Boxe Anglaise', 'Musculation']",false,,MONTEE DU COMMANDANT DE ROBIEN,13211,,Etat,false
16336,"{'lon': 5.33011, 'lat': 43.359944}",I132160009,LYCEE L'ESTAQUE,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,310 Rue Rabelais,13216,,Etablissement Public,true
16346,"{'lon': 5.433089, 'lat': 43.524513}",I130010083,INSTALLATIONS SPORTIVES ECOLE LA MARESCHALE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",true,,AV ALBERT BAUDOIN,13001,,Commune,false
16347,"{'lon': 5.420661, 'lat': 43.558085}",I130010098,INSTALLATIONS SPORTIVES ECOLE DE CELONY,Aire de saut,Equipement d'athlétisme,['Saut'],false,,200 CHEMIN DES PLATRIERES CELONY,13001,,Commune,false
16348,"{'lon': 5.455728, 'lat': 43.516635}",I130010114,INSTALLATION SPORTIVES ECOLES DE CUQUES,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],true,,1 RUE DE CUQUES,13001,,Commune,false
16349,"{'lon': 5.45498, 'lat': 43.46819}",I130410010,LYCEE AGRICOLE DE VALABRE,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Badminton', 'Jeu de volant', 'Basket-Ball', 'Boxe Anglaise', 'Football / Football en salle (Futsal)', 'Gymnastique Acrobatique', 'Gymnastique Rythmique', 'Handball / Mini hand / Handball de plage', 'Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,CHEMIN MOULIN FORT,13041,,Commune,false
16350,"{'lon': 5.40872, 'lat': 43.30788}",I132040010,ECOLE FEUILLERAIE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,87 BD ROUX,13204,,Etablissement d'enseignement privé,false
16351,"{'lon': 5.394726, 'lat': 43.300948}",I132040016,ECOLE SAINT JOSEPH MADELEINE,Terrain de volley-ball,Terrain extérieur de petits jeux collectifs,['Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley'],false,,172 bis BOULEVARD LIBERATION,13204,,Association(s),false
16352,"{'lon': 5.357399, 'lat': 43.288064}",I132070025,LYCEE COLBERT,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],false,,13 Rue Capitaine Dessemond,13207,,Etablissement Public,true
16353,"{'lon': 5.43966, 'lat': 43.28684}",I132100007,LYCEE MARCEL PAGNOL,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,128 BOULEVARD SAINT LOUP,13210,,Etablissement Public,false
16357,"{'lon': 5.360082, 'lat': 43.347498}",I132150039,Ecole Saint Louis Gare,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Boxe Anglaise', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage', 'Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan']",false,,16 Rue le chatelier,13215,,Commune,true
20013,"{'lon': 5.008719, 'lat': 43.597534}",I130630017,EQUIPEMENTS SPORTIFS DE LA MAILLE 2: GROUPE SCOLAIRE PAUL CEZANNE,Bassin ludique de natation,Bassin de natation,"['Aquagym', 'Baignade loisirs']",false,,PLACE DES JONQUILLES,13063,,Commune,true
20014,"{'lon': 5.04078, 'lat': 43.79353}",I130670004,PLATEAU EPS ECOLE PRIMAIRE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,ROUTE DE BAZARDE,13067,,Commune,true
20015,"{'lon': 4.94686, 'lat': 43.83533}",I130890003,GROUPE SCOLAIRE JEAN MOULIN,Multisports/City-stades,Multisports/City-stades,"['Football / Football en salle (Futsal)', 'Saut']",false,,PLACE JEAN MOULIN,13089,,Commune,true
20016,"{'lon': 5.10551, 'lat': 43.626287}",I131030010,COLLEGE JOSEPH D'ARBAUD,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Expression gymnique', 'Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine']",false,,95 IMPASSE DE LURIAN,13103,,Etablissement Public,false
20018,"{'lon': 5.07956, 'lat': 43.634911}",I131030031,LYCEE ADAM DE CRAPONNE,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Escalade', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,RUE CHATEAUREDON,13103,,Etablissement Public,true
20019,"{'lon': 5.43893, 'lat': 43.43325}",I131070004,COLLEGE FRANCOIS MITTERAND,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Tennis de table']",false,,route de gardanne,13107,,Département,true
20020,"{'lon': 4.663, 'lat': 43.818}",I131080009,PLATEAU D'EVOLUTION COLLEGE CASSIN,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Saut']",false,,AVENUE PROSPER MERIMEE,13108,,Etablissement Public,false
20021,"{'lon': 5.394726, 'lat': 43.300948}",I132040016,ECOLE SAINT JOSEPH MADELEINE,Court de tennis,Court de tennis,['Tennis'],false,,172 bis BOULEVARD LIBERATION,13204,,Association(s),false
20022,"{'lon': 5.3828700000000005, 'lat': 43.29056}",I132060015,ECOLE PUBLIQUE Chabanon,Salle multisports (gymnase),Salle multisports,['Gymnastique Acrobatique'],false,,23 Rue CHABANON,13206,,Commune,true
20023,"{'lon': 5.3848, 'lat': 43.2621}",I132080027,LYCEE DAUMIER,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Escalade', 'Gymnastique Artistique', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,46 avenue Clot Bey,13208,,Etablissement Public,true
20025,"{'lon': 5.430208, 'lat': 43.2874}",I132110017,ECOLE PARETTE MAZENODE,Salle de basket,Salle ou terrain spécialisé,['Basket-Ball'],false,,427 AV MIREILLE LAUZE,13211,,Commune,true
20026,"{'lon': 5.443044, 'lat': 43.29809}",I132120011,GYMNASE SCOLAIRE GRANDE BASTIDE CAZAUX,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,Boulevard Bouyala d'Arnaud,13212,,Commune,true
20027,"{'lon': 5.41149, 'lat': 43.32025}",I132130055,Ecole Les Floralies,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,Boulevard barry,13213,,Commune,true
20029,"{'lon': 5.408892, 'lat': 43.328534}",I132130057,COLLEGE AUGUSTE RENOIR,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Tennis', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,50 AVENUE SAINT PAUL,13213,,Département,true
20030,"{'lon': 5.39464, 'lat': 43.33715}",I132140037,GYMNASE SCOLAIRE SAINTE MARTHE,Salle multisports (gymnase),Salle multisports,"['Gymnastique Artistique', 'Tennis de table']",false,,1 BD RICOUX,13214,,Commune,false
20031,"{'lon': 5.37231, 'lat': 43.38847}",I132150041,Groupement Scolaire Solidarité,Terrain de handball,Terrain extérieur de petits jeux collectifs,['Handball / Mini hand / Handball de plage'],false,,Route du Vallon d'Ol,13215,,Commune,true
20032,"{'lon': 5.364823, 'lat': 43.385884}",I132150044,Ecole Kalliste,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,45 Chemin des Bourrely Notre Dame Limite,13215,,Commune,true
23465,"{'lon': 5.3795, 'lat': 43.2407}",I132080045,LYCEE MARSEILLEVEYRE,Terrain de volley-ball,Terrain extérieur de petits jeux collectifs,['Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley'],,,83 TRAVERSE PARAGON,13208,,Commune,true
23842,"{'lon': 5.413029, 'lat': 43.233269}",I132090001,CENTRE PENITENTIAIRE DES BAUMETTES,Salle ou terrain de squash,Salle ou terrain spécialisé,['Squash'],false,,239 CHEMIN MORGIOU,13209,,Etat,false
24269,"{'lon': 5.444815, 'lat': 43.5094}",I130010151,CREPS Provence-Alpes-Côte d'Azur - Site d'Aix en Provence,Terrain de football,Terrain de grands jeux,['Football / Football en salle (Futsal)'],false,,62 chemin du viaduc,13001,,Etablissement Public,true
25855,"{'lon': 5.15830099583, 'lat': 43.4877994732}",I130140021,INSTALLATIONS SPORTIVES DU COLLEGE FERNAND LEGER,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,Allée le Réveille Matin,13014,,Département,true
25966,"{'lon': 5.3903, 'lat': 43.2588}",I132080057,LYCEE MISTRAL,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",,,BD DE SAINTE ANNE,13208,,Région,false
25971,"{'lon': 5.424287, 'lat': 43.274815}",I132100028,LYCEE JEAN PERRIN,Salle de culturisme,Salle ou terrain spécialisé,['Musculation'],false,,74 Rue Verdillon,13210,,Etablissement Public,true
26023,"{'lon': 4.987381, 'lat': 43.503029}",I130470022,LYCEE ARTHUR RIMBAUD,Multisports/City-stades,Multisports/City-stades,['Basket-Ball'],false,,QUARTIER DES SALLES BP 50651,13047,,Etablissement Public,true
26028,"{'lon': 5.394726, 'lat': 43.300948}",I132040016,ECOLE SAINT JOSEPH MADELEINE,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,172 bis BOULEVARD LIBERATION,13204,,Association(s),false
26029,"{'lon': 5.357399, 'lat': 43.288064}",I132070025,LYCEE COLBERT,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Boxe Anglaise', 'Gymnastique Rythmique', 'Musculation']",false,,13 Rue Capitaine Dessemond,13207,,Etablissement Public,true
26031,"{'lon': 5.43932, 'lat': 43.286124}",I132100007,LYCEE MARCEL PAGNOL,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,128 BOULEVARD SAINT LOUP,13210,,Etablissement Public,false
26033,"{'lon': 5.354074, 'lat': 43.338708}",I132150043,Ecole Calade St Louis,Multisports/City-stades,Multisports/City-stades,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Tennis', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,Traverse maritime,13215,,Commune,true
26984,"{'lon': 5.44592, 'lat': 43.5092}",I130010151,CREPS Provence-Alpes-Côte d'Azur - Site d'Aix en Provence,Salle ou terrain de squash,Salle ou terrain spécialisé,['Squash'],false,,62 chemin du viaduc,13001,,Etablissement Public,true
27141,"{'lon': 5.444229, 'lat': 43.509774}",I130010151,CREPS Provence-Alpes-Côte d'Azur - Site d'Aix en Provence,Stade d’athlétisme,Equipement d'athlétisme,"['Course sur piste', 'Pentathlon Moderne']",false,,62 chemin du viaduc,13001,,Etablissement Public,true
37747,"{'lon': 5.3796669999999995, 'lat': 43.490511}",I130010014,ENTE:ECOLE NATIONALE DES TECHNICIENS DE L'EQUIPEMENT,Court de tennis,Court de tennis,['Tennis'],false,,680 RUE ALBERT EINSTEIN Pôle d'activité d'Aix en Provence,13001,,Etat,true
37837,"{'lon': 5.53501, 'lat': 43.21303}",I130220014,ECOLE MUNICIPALE DE VOILE,Site d'activités aquatiques et nautiques,Site d'activités aquatiques et nautiques,"['Aviron', 'Canoë de randonnée', 'Kayak de mer', ""Pirogue polynésienne (Va'a)/Pirogue dragon"", 'Planche à Voile', 'Wave-ski']",false,,2 QUAI  DES MOULINS,13022,,Commune,false
37941,"{'lon': 5.390907, 'lat': 43.504232}",I130010097,INSTALLATION SPORTIVES ECOLE AUGUSTE BOYER,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,ZAC ST JOSEPH LES MILLES,13001,,Commune,true
37942,"{'lon': 5.463556, 'lat': 43.535968}",I130010103,INSTALLATIONS SPORTIVES ECOLE A.DAUDET,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage', 'Saut', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,CHEMIN DU FOUR,13001,,Commune,true
37944,"{'lon': 4.6389824152, 'lat': 43.6960735339}",I130040047,LYCEE POLYVALENT MONTMAJOUR,Salle multisports (gymnase),Salle multisports,"['Autres Danses', 'Badminton', 'Jeu de volant', 'Escalade', 'Gymnastique Artistique', 'Judo / Jujitsu / Taïso', 'Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...', 'Lutte traditionnelle / olympique libre / olympique gréco-romaine /  bretonne / féminine', 'Musculation', 'Tennis de table']",false,,Chemin des Moines,13004,,Etablissement Public,true
37945,"{'lon': 4.631, 'lat': 43.6831}",I130040048,COLLEGE FREDERIC MISTRAL,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,2 Esplanade de la laïcité BP 186,13004,,Département,true
37947,"{'lon': 5.583282, 'lat': 43.285665}",I130050023,COLLEGE LAKANAL,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,4 IMPASSE FILLOLS,13005,,Etablissement Public,true
37954,"{'lon': 5.02962, 'lat': 43.68627}",I130350010,COLLEGE LUCIE AUBRAC,Salle multisports (gymnase),Salle multisports,"['Badminton', 'Jeu de volant', 'Basket-Ball', 'Tennis de table', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",false,,Les Coudoulieres,13035,,Etablissement Public,true
38110,"{'lon': 5.216961, 'lat': 43.419415}",I130540003,LYCEE DES METIERS LOUIS BLERIOT,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,8 Boulevard de la Liberation,13054,,Région,true
38111,"{'lon': 5.2084, 'lat': 43.4181}",I130540009,MUR D'ESCALADE DE L'ECOLE DAURAT,Structure Artificielle d'Escalade,Structure Artificielle d'Escalade,['Escalade'],false,,RUE DIDIER DAURAT,13054,,Commune,false
38112,"{'lon': 5.05897, 'lat': 43.39715}",I130560051,COLLEGE GERARD PHILIPPE,Multisports/City-stades,Multisports/City-stades,['Course et marche sur route (hors stade)'],false,,Boulevard Sauveur Ruggiu,13056,,Département,true
38116,"{'lon': 5.00365, 'lat': 43.81236}",I130760005,ECOLE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,Route des Ecoles,13076,,Commune,true
38119,"{'lon': 5.23864, 'lat': 43.4122}",I131020009,GROUPE SCOLAIRE JEAN COCTEAU,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Football Américain / Flag', 'Handball / Mini hand / Handball de plage', 'Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley']",true,,AVENUE GUILLAUME APOLLINAIRE,13102,,Commune,false
38120,"{'lon': 5.092797, 'lat': 43.634317}",I131030001,COLLEGE JEAN BERNARD,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,BOULEVARD DE LA REINE JEANNE,13103,,Etablissement Public,true
38124,"{'lon': 4.665, 'lat': 43.8081}",I131080022,ECOLE ELEMENTAIRE MARCEL BATTLE,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Tennis']",false,,RUE DU 11 NOVEMBRE 1918 TARASCON,13108,,Commune,false
38149,"{'lon': 5.39168, 'lat': 43.305766}",I132010007,LYCEE SAINT-CHARLES,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,5 Rue guy fabre,13201,,Etablissement Public,true
38162,"{'lon': 5.399712, 'lat': 43.295257}",I132050010,ECOLE DE DANSE EVOLUTION 1,Salle de danse,Salle ou terrain spécialisé,['Danses par Couple (Danses de compétition)'],false,,5 Rue Madon,13205,,Association(s),false
38166,"{'lon': 5.384839, 'lat': 43.292886}",I132060006,ECOLE DE DANSE,Salle de danse,Salle ou terrain spécialisé,['Danses par Couple (Danses de compétition)'],false,,15 Rue des trois frères barthelemy,13206,,Privé non commercial,false
38197,"{'lon': 5.413029, 'lat': 43.233269}",I132090001,CENTRE PENITENTIAIRE DES BAUMETTES,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,239 CHEMIN MORGIOU,13209,,Département,false
38223,"{'lon': 5.41277, 'lat': 43.30056}",I132120037,COLLEGE DARIUS MILHAUD,Terrain de basket-ball,Terrain extérieur de petits jeux collectifs,['Basket-Ball'],false,,30 BOULEVARD LOUIS ARMAND,13212,,Département,true
38265,"{'lon': 5.2737300000000005, 'lat': 43.42212}",I131170028,ECOLE RAIMU,Multisports/City-stades,Multisports/City-stades,"['Basket-Ball', 'Handball / Mini hand / Handball de plage']",false,,RUE BERANGER ZAC DE LA TUILIERE,13117,,Commune,false
38266,"{'lon': 5.272151, 'lat': 43.424868}",I131170037,LYCEE JEAN MONNET,Terrain de pétanque,Boulodrome,['Pétanque et jeu provencal'],false,,AVENUE RHIN DANUBE,13117,,Etablissement Public,true
38267,"{'lon': 5.399247, 'lat': 43.30143}",I132040001,LYCEE MICHELET,Salle de tennis de table,Salle ou terrain spécialisé,['Tennis de table'],false,,21 Avenue marechal foch,13204,,Etablissement Public,true
38268,"{'lon': 5.3979800000000004, 'lat': 43.29619}",I132050003,Ecole CHAVE,Salle multisports (gymnase),Salle multisports,"['Basket-Ball', 'Gymnastique Acrobatique', 'Handball / Mini hand / Handball de plage']",false,,193 BD CHAVE,13205,,Commune,true
38273,"{'lon': 5.46004, 'lat': 43.29499}",I132110027,ECOLE MIXTE LA ROUGUIERE,Multisports/City-stades,Multisports/City-stades,"['Course sur piste', 'Football / Football en salle (Futsal)', 'Handball / Mini hand / Handball de plage']",false,,4 ALLEE DE LA ROUGUIERE,13211,,Commune,true
38274,"{'lon': 5.437837, 'lat': 43.284868}",I132110045,LYCEE DES METIERS RENE CAILLIE,Salle de musculation/cardiotraining,Equipement d'activités de forme et de santé,['Musculation'],false,,173 Boulevard de Saint Loup,13211,,Etablissement Public,true
38276,"{'lon': 5.4142, 'lat': 43.3241}",I132130039,LYCEE DENIS DIDEROT,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,Boulevard laveran,13213,,Etablissement Public,true
38279,"{'lon': 5.37653356791, 'lat': 43.3368475167}",I132140018,LYCEE FLORIDE,Piste d'athlétisme isolée,Equipement d'athlétisme,['Course sur piste'],false,,54 Boulevard gay lussac,13214,,Etablissement Public,true
